periodo;semana;dia;monto;descuento;prod;cantidad;IncluidoProdTest
1840;Semana 8;Friday;375;0;KS_556;1;0
1841;Semana 8;Friday;1075;350;KS_652;1;1
1842;Semana 8;Friday;1075;350;KS_318;2;1
1843;Semana 8;Friday;1075;350;KS_352;1;0
1844;Semana 8;Friday;1075;350;KS_346;1;1
1845;Semana 8;Friday;1075;350;KS_348;5;1
1846;Semana 8;Friday;1075;350;KS_362;1;0
1847;Semana 8;Friday;1075;350;KS_688;1;1
1848;Semana 8;Friday;450;0;KS_668;1;0
1849;Semana 8;Friday;250;0;KS_336;2;1
1850;Semana 8;Friday;450;0;KS_336;1;1
1851;Semana 8;Friday;450;0;KS_330;1;1
1852;Semana 8;Friday;125;0;KS_338;1;1
1853;Semana 8;Friday;250;0;KS_336;1;1
1854;Semana 8;Friday;250;0;KS_318;1;1
1855;Semana 8;Friday;1300;0;KS_664;2;1
1856;Semana 8;Friday;600;0;KS_532;2;0
1857;Semana 8;Friday;125;0;KS_654;1;1
1858;Semana 8;Friday;525;0;KS_368;3;1
1859;Semana 8;Friday;150;0;KS_360;1;1
1860;Semana 8;Friday;1200;0;KS_612;2;0
1861;Semana 8;Friday;1000;0;KS_718;1;0
1862;Semana 8;Friday;2600;0;KS_550;2;0
1863;Semana 8;Friday;2600;0;KS_308;1;1
1864;Semana 8;Friday;650;0;KS_664;1;1
1865;Semana 8;Saturday;2000;0;KS_640;1;1
1866;Semana 8;Saturday;175;0;KS_368;1;1
1867;Semana 8;Saturday;5000;1000;KS_464;1;1
1868;Semana 8;Saturday;1000;0;KS_336;8;1
1869;Semana 8;Saturday;750;0;KS_692;1;1
1870;Semana 8;Saturday;750;0;KS_336;1;1
1871;Semana 8;Saturday;750;0;KS_360;1;1
1872;Semana 8;Saturday;750;0;KS_348;3;1
1873;Semana 8;Saturday;200;0;KS_352;1;0
1874;Semana 8;Saturday;200;0;KS_328;1;1
1875;Semana 8;Saturday;1500;0;KS_484;1;1
1876;Semana 8;Saturday;650;0;KS_610;1;1
1877;Semana 8;Saturday;125;0;KS_654;1;1
1878;Semana 8;Saturday;375;0;KS_340;1;1
1879;Semana 8;Saturday;2200;0;KS_538;1;1
1880;Semana 8;Saturday;2200;0;KS_312;1;1
1881;Semana 8;Saturday;800;0;KS_668;1;0
1882;Semana 8;Saturday;800;0;KS_688;1;1
1883;Semana 8;Saturday;175;0;KS_582;1;1
1884;Semana 8;Saturday;850;0;KS_350;1;0
1885;Semana 8;Saturday;175;0;KS_582;1;1
1886;Semana 8;Saturday;500;100;KS_308;1;1
1887;Semana 8;Saturday;1275;0;KS_516;1;0
1888;Semana 8;Saturday;1275;0;KS_624;1;0
1889;Semana 8;Saturday;125;0;KS_654;1;1
1890;Semana 8;Saturday;500;25;KS_582;3;1
1891;Semana 8;Saturday;325;0;KS_330;1;1
1892;Semana 8;Saturday;825;50;KS_582;5;1
1893;Semana 8;Saturday;5750;0;KS_372;1;0
1894;Semana 8;Saturday;5750;0;KS_494;3;0
1895;Semana 8;Saturday;5750;0;KS_624;2;0
1896;Semana 8;Monday;350;0;KS_368;2;1
1897;Semana 8;Monday;200;0;KS_364;1;1
1898;Semana 8;Monday;150;0;KS_360;1;1
1899;Semana 8;Monday;325;0;KS_330;1;1
1900;Semana 8;Monday;550;0;KS_360;3;1
1901;Semana 8;Monday;550;0;KS_328;1;1
1902;Semana 8;Monday;400;0;KS_462;1;0
1903;Semana 8;Monday;125;0;KS_654;1;1
1904;Semana 8;Monday;1000;0;KS_550;1;0
1905;Semana 8;Monday;500;0;KS_458;1;0
1906;Semana 8;Monday;1200;0;KS_538;1;1
1907;Semana 8;Monday;550;0;KS_318;2;1
1908;Semana 8;Monday;550;0;KS_360;2;1
1909;Semana 8;Monday;2050;0;KS_360;1;1
1910;Semana 8;Monday;2050;0;KS_484;1;1
1911;Semana 8;Monday;2050;0;KS_366;1;1
1912;Semana 8;Tuesday;375;0;KS_318;3;1
1913;Semana 8;Tuesday;1000;0;KS_312;1;1
1914;Semana 8;Tuesday;800;0;KS_586;1;0
1915;Semana 8;Tuesday;500;25;KS_644;3;1
1916;Semana 8;Tuesday;525;0;KS_324;1;1
1917;Semana 8;Tuesday;525;0;KS_366;1;1
1918;Semana 8;Tuesday;125;0;KS_654;1;1
1919;Semana 8;Tuesday;175;0;KS_368;1;1
1920;Semana 8;Tuesday;125;0;KS_318;1;1
1921;Semana 8;Tuesday;800;0;KS_486;1;1
1922;Semana 8;Tuesday;250;0;KS_692;1;1
1923;Semana 8;Tuesday;4750;0;KS_466;1;0
1924;Semana 8;Tuesday;4750;0;KS_310;1;0
1925;Semana 8;Tuesday;2725;0;KS_696;1;0
1926;Semana 8;Tuesday;2725;0;KS_352;1;0
1927;Semana 8;Tuesday;2725;0;KS_396;1;0
1928;Semana 8;Tuesday;2725;0;KS_442;1;0
1929;Semana 8;Tuesday;2725;0;KS_362;1;0
1930;Semana 8;Tuesday;250;0;KS_318;2;1
1931;Semana 8;Tuesday;1100;0;KS_450;1;0
1932;Semana 8;Tuesday;500;0;KS_332;1;0
1933;Semana 8;Tuesday;100;0;KS_328;1;1
1934;Semana 8;Tuesday;400;0;KS_652;4;1
1935;Semana 8;Tuesday;150;0;KS_360;1;1
1936;Semana 8;Tuesday;250;0;KS_318;1;1
1937;Semana 8;Tuesday;250;0;KS_654;1;1
1938;Semana 9;Wednesday;3000;0;KS_318;2;1
1939;Semana 9;Wednesday;3000;0;KS_720;1;1
1940;Semana 9;Wednesday;3000;0;KS_366;2;1
1941;Semana 9;Wednesday;150;0;KS_362;1;0
1942;Semana 9;Wednesday;875;0;KS_368;5;1
1943;Semana 9;Wednesday;1000;0;KS_406;1;1
1944;Semana 9;Wednesday;325;0;KS_330;1;1
1945;Semana 9;Wednesday;2500;50;KS_382;1;0
1946;Semana 9;Wednesday;2500;50;KS_582;6;1
1947;Semana 9;Wednesday;1175;0;KS_340;1;1
1948;Semana 9;Wednesday;1175;0;KS_366;2;1
1949;Semana 9;Wednesday;700;0;KS_938;1;0
1950;Semana 9;Wednesday;700;0;KS_488;1;0
1951;Semana 9;Wednesday;1500;0;KS_484;1;1
1952;Semana 9;Wednesday;1200;0;KS_370;1;0
1953;Semana 9;Wednesday;1200;0;KS_456;1;0
1954;Semana 9;Wednesday;700;0;KS_688;2;1
1955;Semana 9;Wednesday;1200;0;KS_538;1;1
1956;Semana 9;Wednesday;200;0;KS_546;2;1
1957;Semana 9;Wednesday;350;0;KS_688;1;1
1958;Semana 9;Wednesday;375;0;KS_358;1;1
1959;Semana 9;Wednesday;2400;0;KS_366;6;1
1960;Semana 9;Wednesday;250;0;KS_338;2;1
1961;Semana 9;Wednesday;375;0;KS_340;1;1
1962;Semana 9;Wednesday;350;0;KS_688;1;1
1963;Semana 9;Wednesday;125;0;KS_336;1;1
1964;Semana 9;Wednesday;250;0;KS_654;2;1
1965;Semana 9;Wednesday;1500;0;KS_388;1;0
1966;Semana 9;Wednesday;300;0;KS_652;3;1
1967;Semana 9;Wednesday;275;0;KS_318;1;1
1968;Semana 9;Wednesday;275;0;KS_362;1;0
1969;Semana 9;Wednesday;1200;0;KS_308;2;1
1970;Semana 9;Thursday;600;0;KS_318;2;1
1971;Semana 9;Thursday;600;0;KS_688;1;1
1972;Semana 9;Thursday;175;0;KS_368;1;1
1973;Semana 9;Thursday;175;0;KS_368;1;1
1974;Semana 9;Thursday;1350;50;KS_644;8;1
1975;Semana 9;Thursday;1250;0;KS_414;1;0
1976;Semana 9;Thursday;550;0;KS_594;1;0
1977;Semana 9;Thursday;350;0;KS_688;1;1
1978;Semana 9;Thursday;500;25;KS_582;3;1
1979;Semana 9;Thursday;100;0;KS_546;1;1
1980;Semana 9;Thursday;450;0;KS_668;1;0
1981;Semana 9;Thursday;325;0;KS_330;1;1
1982;Semana 9;Thursday;150;0;KS_360;1;1
1983;Semana 9;Thursday;575;0;KS_548;1;1
1984;Semana 9;Thursday;575;0;KS_338;1;1
1985;Semana 9;Thursday;575;0;KS_644;2;1
1986;Semana 9;Thursday;100;0;KS_328;1;1
1987;Semana 9;Thursday;3700;0;KS_332;1;0
1988;Semana 9;Thursday;3700;0;KS_688;1;1
1989;Semana 9;Thursday;175;0;KS_368;1;1
1990;Semana 9;Friday;125;0;KS_656;1;1
1991;Semana 9;Friday;375;0;KS_358;1;1
1992;Semana 9;Friday;175;0;KS_368;1;1
1993;Semana 9;Friday;600;0;KS_532;2;0
1994;Semana 9;Friday;325;0;KS_330;1;1
1995;Semana 9;Friday;875;0;KS_556;1;0
1996;Semana 9;Friday;875;0;KS_582;1;1
1997;Semana 9;Friday;875;0;KS_584;1;0
1998;Semana 9;Friday;225;0;KS_652;1;1
1999;Semana 9;Friday;225;0;KS_654;1;1
2000;Semana 9;Friday;175;0;KS_582;1;1
2001;Semana 9;Friday;275;0;KS_318;1;1
2002;Semana 9;Friday;275;0;KS_360;1;1
2003;Semana 9;Friday;3425;0;KS_324;1;1
2004;Semana 9;Friday;3425;0;KS_953;1;0
2005;Semana 9;Friday;3425;0;KS_438;1;0
2006;Semana 9;Friday;3425;0;KS_360;7;1
2007;Semana 9;Friday;350;0;KS_688;1;1
2008;Semana 9;Friday;450;0;KS_362;3;0
2009;Semana 9;Friday;100;0;KS_544;1;1
2010;Semana 9;Friday;325;0;KS_330;1;1
2011;Semana 9;Friday;1250;0;KS_304;1;1
2012;Semana 9;Friday;100;0;KS_328;1;1
2013;Semana 9;Friday;375;0;KS_552;1;0
2014;Semana 9;Friday;1725;25;KS_318;3;1
2015;Semana 9;Friday;1725;25;KS_656;2;1
2016;Semana 9;Friday;1725;25;KS_328;2;1
2017;Semana 9;Friday;1725;25;KS_582;3;1
2018;Semana 9;Friday;1725;25;KS_366;1;1
2019;Semana 9;Friday;175;0;KS_368;1;1
2020;Semana 9;Saturday;1000;0;KS_406;1;1
2021;Semana 9;Saturday;175;0;KS_368;1;1
2022;Semana 9;Saturday;2600;0;KS_450;1;0
2023;Semana 9;Saturday;2600;0;KS_446;1;0
2024;Semana 9;Saturday;500;0;KS_458;1;0
2025;Semana 9;Saturday;375;0;KS_340;1;1
2026;Semana 9;Saturday;2250;0;KS_468;1;1
2027;Semana 9;Saturday;250;0;KS_492;1;0
2028;Semana 9;Saturday;1200;0;KS_538;1;1
2029;Semana 9;Saturday;500;0;KS_458;1;0
2030;Semana 9;Saturday;100;0;KS_328;1;1
2031;Semana 9;Saturday;2525;0;KS_302;1;1
2032;Semana 9;Saturday;2525;0;KS_516;1;0
2033;Semana 9;Saturday;2525;0;KS_328;1;1
2034;Semana 9;Saturday;2525;0;KS_604;1;1
2035;Semana 9;Saturday;2525;0;KS_308;1;1
2036;Semana 9;Saturday;800;0;KS_614;1;0
2037;Semana 9;Saturday;800;0;KS_662;1;1
2038;Semana 9;Saturday;125;0;KS_654;1;1
2039;Semana 9;Saturday;375;0;KS_340;1;1
2040;Semana 9;Saturday;800;0;KS_486;1;1
2041;Semana 9;Saturday;225;0;KS_636;3;1
2042;Semana 9;Saturday;4075;0;KS_634;1;0
2043;Semana 9;Saturday;4075;0;KS_330;1;1
2044;Semana 9;Saturday;4075;0;KS_484;1;1
2045;Semana 9;Saturday;4075;0;KS_410;1;0
2046;Semana 9;Saturday;2100;0;KS_332;1;0
2047;Semana 9;Saturday;2100;0;KS_664;1;1
2048;Semana 9;Saturday;250;0;KS_324;1;1
2049;Semana 9;Saturday;250;0;KS_318;1;1
2050;Semana 9;Saturday;750;0;KS_302;1;1
2051;Semana 9;Saturday;2200;0;KS_344;2;0
2052;Semana 9;Friday;1900;0;KS_336;10;1
2053;Semana 9;Friday;1900;0;KS_488;1;0
2054;Semana 9;Friday;1900;0;KS_366;1;1
2055;Semana 9;Friday;175;0;KS_368;1;1
2056;Semana 9;Friday;250;0;KS_318;2;1
2057;Semana 9;Friday;400;0;KS_366;1;1
2058;Semana 9;Friday;250;0;KS_488;1;0
2059;Semana 9;Friday;450;0;KS_938;1;0
2060;Semana 9;Friday;700;0;KS_544;1;1
2061;Semana 9;Friday;700;0;KS_546;1;1
2062;Semana 9;Friday;700;0;KS_332;1;0
2063;Semana 9;Friday;700;0;KS_460;1;1
2064;Semana 9;Friday;125;0;KS_324;1;1
2065;Semana 9;Friday;2050;0;KS_350;2;0
2066;Semana 9;Friday;2050;0;KS_644;2;1
2067;Semana 9;Friday;1500;0;KS_382;1;0
2068;Semana 9;Friday;325;0;KS_584;1;0
2069;Semana 9;Friday;750;0;KS_478;1;0
2070;Semana 9;Friday;125;0;KS_336;1;1
2071;Semana 9;Friday;100;0;KS_652;1;1
2072;Semana 9;Friday;350;0;KS_368;2;1
2073;Semana 9;Saturday;900;0;KS_542;1;0
2074;Semana 9;Saturday;175;0;KS_368;1;1
2075;Semana 9;Saturday;250;0;KS_378;1;0
2076;Semana 9;Saturday;800;0;KS_586;1;0
2077;Semana 9;Saturday;125;0;KS_324;1;1
2078;Semana 9;Saturday;250;0;KS_654;2;1
2079;Semana 9;Saturday;125;0;KS_336;1;1
2080;Semana 9;Saturday;100;0;KS_328;1;1
2081;Semana 9;Saturday;100;0;KS_352;1;0
2082;Semana 9;Saturday;800;0;KS_586;1;0
2083;Semana 9;Saturday;2850;0;KS_324;1;1
2084;Semana 9;Saturday;2850;0;KS_318;2;1
2085;Semana 9;Saturday;2850;0;KS_330;1;1
2086;Semana 9;Saturday;2850;0;KS_312;1;1
2087;Semana 9;Saturday;2850;0;KS_366;2;1
2088;Semana 9;Saturday;2850;0;KS_688;1;1
2089;Semana 9;Saturday;3500;0;KS_368;20;1
2090;Semana 9;Friday;250;0;KS_324;2;1
2091;Semana 9;Friday;1200;0;KS_360;8;1
2092;Semana 9;Friday;175;0;KS_368;1;1
2093;Semana 9;Friday;150;0;KS_636;2;1
2094;Semana 9;Friday;525;0;KS_582;3;1
2095;Semana 9;Friday;100;0;KS_328;1;1
2096;Semana 9;Friday;300;0;KS_532;1;0
2097;Semana 9;Friday;650;25;KS_582;3;1
2098;Semana 9;Friday;650;25;KS_362;1;0
2099;Semana 9;Friday;850;50;KS_598;1;0
2100;Semana 9;Friday;850;50;KS_360;2;1
2101;Semana 9;Friday;375;0;KS_318;1;1
2102;Semana 9;Friday;375;0;KS_360;1;1
2103;Semana 9;Friday;375;0;KS_328;1;1
2104;Semana 9;Friday;1525;0;KS_654;1;1
2105;Semana 9;Friday;1525;0;KS_478;1;0
2106;Semana 9;Friday;1525;0;KS_664;1;1
2107;Semana 9;Friday;2025;0;KS_636;2;1
2108;Semana 9;Friday;2025;0;KS_484;1;1
2109;Semana 9;Friday;2025;0;KS_358;1;1
2110;Semana 9;Friday;5025;0;KS_550;1;0
2111;Semana 9;Friday;5025;0;KS_332;1;0
2112;Semana 9;Friday;5025;0;KS_484;1;1
2113;Semana 9;Friday;5025;0;KS_358;1;1
2114;Semana 9;Friday;5025;0;KS_308;1;1
2115;Semana 9;Friday;5025;0;KS_688;3;1
2116;Semana 9;Friday;2325;0;KS_324;1;1
2117;Semana 9;Friday;2325;0;KS_548;1;1
2118;Semana 9;Friday;2325;0;KS_336;3;1
2119;Semana 9;Friday;2325;0;KS_318;1;1
2120;Semana 9;Friday;2325;0;KS_360;2;1
2121;Semana 9;Friday;2325;0;KS_486;1;1
2122;Semana 9;Friday;2325;0;KS_362;1;0
2123;Semana 9;Friday;2325;0;KS_688;1;1
2124;Semana 9;Friday;1400;0;KS_354;1;0
2125;Semana 9;Friday;1000;0;KS_556;2;0
2126;Semana 9;Friday;1000;0;KS_654;2;1
2127;Semana 9;Saturday;7100;0;KS_324;2;1
2128;Semana 9;Saturday;7100;0;KS_394;1;0
2129;Semana 9;Saturday;7100;0;KS_526;1;0
2130;Semana 9;Saturday;7100;0;KS_668;1;0
2131;Semana 9;Saturday;7100;0;KS_652;1;1
2132;Semana 9;Saturday;7100;0;KS_696;1;0
2133;Semana 9;Saturday;7100;0;KS_654;1;1
2134;Semana 9;Saturday;7100;0;KS_340;1;1
2135;Semana 9;Saturday;7100;0;KS_586;1;0
2136;Semana 9;Saturday;7100;0;KS_384;1;0
2137;Semana 9;Saturday;7100;0;KS_362;1;0
2138;Semana 9;Saturday;7100;0;KS_366;1;1
2139;Semana 9;Saturday;7100;0;KS_688;3;1
2140;Semana 9;Saturday;1200;25;KS_582;3;1
2141;Semana 9;Saturday;1200;25;KS_460;1;1
2142;Semana 9;Saturday;3750;0;KS_638;1;0
2143;Semana 9;Saturday;3750;0;KS_718;1;0
2144;Semana 9;Saturday;2025;0;KS_324;6;1
2145;Semana 9;Saturday;2025;0;KS_336;1;1
2146;Semana 9;Saturday;2025;0;KS_364;1;1
2147;Semana 9;Saturday;2025;0;KS_352;1;0
2148;Semana 9;Saturday;2025;0;KS_330;1;1
2149;Semana 9;Saturday;2025;0;KS_338;1;1
2150;Semana 9;Saturday;2025;0;KS_366;1;1
2151;Semana 9;Saturday;1175;50;KS_582;3;1
2152;Semana 9;Saturday;1175;50;KS_644;4;1
2153;Semana 9;Saturday;1500;0;KS_340;4;1
2154;Semana 9;Saturday;875;0;KS_544;1;1
2155;Semana 9;Saturday;875;0;KS_340;1;1
2156;Semana 9;Saturday;875;0;KS_366;1;1
2157;Semana 9;Saturday;500;25;KS_644;3;1
2158;Semana 9;Saturday;1400;0;KS_692;1;1
2159;Semana 9;Saturday;1400;0;KS_336;4;1
2160;Semana 9;Saturday;1400;0;KS_568;1;0
2161;Semana 9;Saturday;1400;0;KS_462;1;0
2162;Semana 9;Saturday;10875;0;KS_372;1;0
2163;Semana 9;Saturday;10875;0;KS_552;1;0
2164;Semana 9;Saturday;10875;0;KS_526;3;0
2165;Semana 9;Saturday;10875;0;KS_546;1;1
2166;Semana 9;Saturday;10875;0;KS_652;4;1
2167;Semana 9;Saturday;10875;0;KS_947;1;0
2168;Semana 9;Saturday;10875;0;KS_368;1;1
2169;Semana 9;Saturday;10875;0;KS_332;1;0
2170;Semana 9;Saturday;10875;0;KS_340;1;1
2171;Semana 9;Saturday;10875;0;KS_540;1;1
2172;Semana 9;Saturday;10875;0;KS_484;1;1
2173;Semana 9;Saturday;10875;0;KS_644;5;1
2174;Semana 9;Saturday;10875;0;KS_362;1;0
2175;Semana 9;Saturday;10875;0;KS_366;4;1
2176;Semana 9;Saturday;10875;0;KS_460;2;1
2177;Semana 9;Saturday;6225;0;KS_324;1;1
2178;Semana 9;Saturday;6225;0;KS_474;1;0
2179;Semana 9;Saturday;6225;0;KS_364;2;1
2180;Semana 9;Saturday;6225;0;KS_368;1;1
2181;Semana 9;Saturday;6225;0;KS_536;1;0
2182;Semana 9;Saturday;6225;0;KS_312;1;1
2183;Semana 9;Saturday;6225;0;KS_938;2;0
2184;Semana 9;Saturday;6225;0;KS_358;1;1
2185;Semana 9;Saturday;6225;0;KS_688;2;1
2186;Semana 9;Saturday;2950;0;KS_374;1;0
2187;Semana 9;Saturday;2950;0;KS_460;1;1
2188;Semana 9;Saturday;250;0;KS_336;2;1
2189;Semana 9;Saturday;450;0;KS_368;1;1
2190;Semana 9;Saturday;450;0;KS_328;1;1
2191;Semana 9;Saturday;450;0;KS_582;1;1
2192;Semana 9;Saturday;550;0;KS_580;1;0
2193;Semana 9;Saturday;1250;0;KS_304;1;1
2194;Semana 9;Saturday;2000;0;KS_324;2;1
2195;Semana 9;Saturday;2000;0;KS_702;1;1
2196;Semana 9;Saturday;2000;0;KS_538;1;1
2197;Semana 9;Saturday;4450;25;KS_680;1;0
2198;Semana 9;Saturday;4450;25;KS_572;1;0
2199;Semana 9;Saturday;4450;25;KS_540;1;1
2200;Semana 9;Saturday;4450;25;KS_644;3;1
2201;Semana 9;Saturday;4450;25;KS_688;1;1
2202;Semana 9;Saturday;250;0;KS_336;2;1
2203;Semana 9;Saturday;500;25;KS_644;3;1
2204;Semana 9;Saturday;2175;0;KS_414;1;0
2205;Semana 9;Saturday;2175;0;KS_336;2;1
2206;Semana 9;Saturday;2175;0;KS_662;1;1
2207;Semana 9;Saturday;2175;0;KS_584;1;0
2208;Semana 9;Saturday;1900;0;KS_336;2;1
2209;Semana 9;Saturday;1900;0;KS_364;2;1
2210;Semana 9;Saturday;1900;0;KS_344;1;0
2211;Semana 9;Saturday;1900;0;KS_362;1;0
2212;Semana 9;Saturday;7650;0;KS_464;1;1
2213;Semana 9;Saturday;7650;0;KS_450;1;0
2214;Semana 9;Saturday;7650;0;KS_606;1;0
2215;Semana 9;Saturday;525;0;KS_368;1;1
2216;Semana 9;Saturday;525;0;KS_688;1;1
2217;Semana 9;Monday;125;0;KS_336;1;1
2218;Semana 9;Monday;375;0;KS_340;1;1
2219;Semana 9;Monday;125;0;KS_324;1;1
2220;Semana 9;Monday;525;0;KS_368;3;1
2221;Semana 9;Monday;500;0;KS_332;1;0
2222;Semana 9;Monday;500;0;KS_456;1;0
2223;Semana 9;Monday;1350;50;KS_644;8;1
2224;Semana 9;Monday;200;0;KS_364;1;1
2225;Semana 9;Monday;500;0;KS_458;1;0
2226;Semana 9;Monday;775;0;KS_340;1;1
2227;Semana 9;Monday;775;0;KS_366;1;1
2228;Semana 9;Monday;225;0;KS_352;1;0
2229;Semana 9;Monday;225;0;KS_338;1;1
2230;Semana 9;Monday;700;0;KS_688;2;1
2231;Semana 9;Monday;375;0;KS_358;1;1
2232;Semana 9;Monday;325;0;KS_548;1;1
2233;Semana 9;Monday;325;0;KS_336;1;1
2234;Semana 9;Monday;325;0;KS_346;1;1
2235;Semana 9;Monday;1950;0;KS_720;1;1
2236;Semana 9;Monday;600;50;KS_336;2;1
2237;Semana 9;Monday;600;50;KS_462;1;0
2238;Semana 9;Monday;350;0;KS_688;1;1
2239;Semana 9;Monday;600;0;KS_364;3;1
2240;Semana 9;Monday;125;0;KS_338;1;1
2241;Semana 9;Tuesday;700;0;KS_688;2;1
2242;Semana 9;Tuesday;325;0;KS_330;1;1
2243;Semana 9;Tuesday;175;0;KS_368;1;1
2244;Semana 9;Tuesday;125;0;KS_338;1;1
2245;Semana 9;Tuesday;400;0;KS_548;4;1
2246;Semana 9;Tuesday;2150;0;KS_634;1;0
2247;Semana 9;Tuesday;2150;0;KS_656;1;1
2248;Semana 9;Tuesday;2150;0;KS_338;1;1
2249;Semana 9;Tuesday;2150;0;KS_712;1;0
2250;Semana 9;Tuesday;650;0;KS_610;1;1
2251;Semana 9;Tuesday;600;0;KS_308;1;1
2252;Semana 9;Tuesday;1550;0;KS_324;2;1
2253;Semana 9;Tuesday;1550;0;KS_960;1;0
2254;Semana 9;Tuesday;1550;0;KS_492;1;0
2255;Semana 9;Tuesday;1550;0;KS_366;2;1
2256;Semana 9;Tuesday;400;0;KS_366;1;1
2257;Semana 9;Tuesday;200;25;KS_336;1;1
2258;Semana 9;Tuesday;200;25;KS_328;1;1
2259;Semana 9;Tuesday;500;0;KS_336;1;1
2260;Semana 9;Tuesday;500;0;KS_340;1;1
2261;Semana 9;Tuesday;1000;50;KS_582;6;1
2262;Semana 9;Tuesday;475;0;KS_336;1;1
2263;Semana 9;Tuesday;475;0;KS_688;1;1
2264;Semana 9;Tuesday;4250;0;KS_530;1;0
2265;Semana 9;Tuesday;200;0;KS_364;1;1
2266;Semana 9;Tuesday;2250;150;KS_586;3;0
2267;Semana 9;Tuesday;1500;0;KS_446;1;0
2268;Semana 10;Wednesday;700;0;KS_368;4;1
2269;Semana 10;Wednesday;225;0;KS_636;3;1
2270;Semana 10;Wednesday;125;0;KS_324;1;1
2271;Semana 10;Wednesday;1900;0;KS_572;1;0
2272;Semana 10;Wednesday;1900;0;KS_542;1;0
2273;Semana 10;Wednesday;1900;0;KS_664;1;1
2274;Semana 10;Wednesday;500;0;KS_328;1;1
2275;Semana 10;Wednesday;500;0;KS_366;1;1
2276;Semana 10;Wednesday;1850;0;KS_394;1;0
2277;Semana 10;Wednesday;1850;0;KS_582;2;1
2278;Semana 10;Wednesday;675;0;KS_324;1;1
2279;Semana 10;Wednesday;675;0;KS_340;1;1
2280;Semana 10;Wednesday;675;0;KS_582;1;1
2281;Semana 10;Wednesday;400;0;KS_462;1;0
2282;Semana 10;Wednesday;750;0;KS_302;1;1
2283;Semana 10;Wednesday;600;0;KS_660;1;1
2284;Semana 10;Wednesday;1200;0;KS_538;1;1
2285;Semana 10;Wednesday;250;0;KS_336;2;1
2286;Semana 10;Wednesday;5250;0;KS_974;3;1
2287;Semana 10;Wednesday;5250;0;KS_332;2;0
2288;Semana 10;Wednesday;5250;0;KS_688;4;1
2289;Semana 10;Thursday;175;0;KS_368;1;1
2290;Semana 10;Thursday;400;0;KS_652;4;1
2291;Semana 10;Thursday;200;0;KS_328;2;1
2292;Semana 10;Thursday;300;0;KS_362;2;0
2293;Semana 10;Thursday;100;0;KS_652;1;1
2294;Semana 10;Thursday;700;0;KS_604;1;1
2295;Semana 10;Thursday;550;0;KS_614;1;0
2296;Semana 10;Thursday;550;0;KS_652;1;1
2297;Semana 10;Thursday;400;0;KS_462;1;0
2298;Semana 10;Thursday;2000;0;KS_582;1;1
2299;Semana 10;Thursday;2000;0;KS_644;7;1
2300;Semana 10;Thursday;2000;0;KS_308;1;1
2301;Semana 10;Thursday;650;0;KS_610;1;1
2302;Semana 10;Thursday;200;0;KS_364;1;1
2303;Semana 10;Thursday;2575;0;KS_468;1;1
2304;Semana 10;Thursday;2575;0;KS_330;1;1
2305;Semana 10;Thursday;1550;0;KS_370;1;0
2306;Semana 10;Thursday;1550;0;KS_332;1;0
2307;Semana 10;Thursday;1550;0;KS_688;1;1
2308;Semana 10;Thursday;1050;0;KS_582;6;1
2309;Semana 10;Thursday;375;0;KS_324;1;1
2310;Semana 10;Thursday;375;0;KS_488;1;0
2311;Semana 10;Thursday;500;0;KS_560;2;0
2312;Semana 10;Thursday;375;0;KS_340;1;1
2313;Semana 10;Friday;175;0;KS_368;1;1
2314;Semana 10;Friday;1900;25;KS_644;3;1
2315;Semana 10;Friday;1900;25;KS_460;2;1
2316;Semana 10;Friday;350;0;KS_644;2;1
2317;Semana 10;Friday;75;0;KS_636;1;1
2318;Semana 10;Friday;1250;0;KS_310;1;0
2319;Semana 10;Friday;1250;0;KS_488;1;0
2320;Semana 10;Friday;1750;0;KS_680;1;0
2321;Semana 10;Friday;400;0;KS_366;1;1
2322;Semana 10;Friday;400;0;KS_364;2;1
2323;Semana 10;Friday;2000;0;KS_596;1;1
2324;Semana 10;Friday;2000;0;KS_536;1;0
2325;Semana 10;Friday;2000;0;KS_308;1;1
2326;Semana 10;Friday;325;0;KS_330;1;1
2327;Semana 10;Friday;725;0;KS_596;1;1
2328;Semana 10;Friday;725;0;KS_338;1;1
2329;Semana 10;Friday;200;0;KS_364;1;1
2330;Semana 10;Friday;1575;0;KS_304;1;1
2331;Semana 10;Friday;1575;0;KS_330;1;1
2332;Semana 10;Friday;325;0;KS_652;1;1
2333;Semana 10;Friday;325;0;KS_328;1;1
2334;Semana 10;Friday;325;0;KS_338;1;1
2335;Semana 10;Friday;1500;0;KS_420;1;0
2336;Semana 10;Friday;1950;0;KS_720;1;1
2337;Semana 10;Friday;575;0;KS_584;1;0
2338;Semana 10;Friday;575;0;KS_968;1;0
2339;Semana 10;Saturday;375;0;KS_526;5;0
2340;Semana 10;Saturday;525;0;KS_368;3;1
2341;Semana 10;Saturday;1250;0;KS_364;1;1
2342;Semana 10;Saturday;1250;0;KS_664;1;1
2343;Semana 10;Saturday;1250;0;KS_366;1;1
2344;Semana 10;Saturday;775;0;KS_340;1;1
2345;Semana 10;Saturday;775;0;KS_366;1;1
2346;Semana 10;Saturday;375;0;KS_336;3;1
2347;Semana 10;Saturday;200;0;KS_544;1;1
2348;Semana 10;Saturday;200;0;KS_546;1;1
2349;Semana 10;Saturday;500;0;KS_458;1;0
