dia;monto;descuento;prod;cantidad
Tuesday;125;0;KS_324;1
Tuesday;450;0;KS_544;2
Tuesday;450;0;KS_318;2
Tuesday;1050;0;KS_688;3
Tuesday;3750;0;KS_342;1
Tuesday;3750;0;KS_720;1
Tuesday;3750;0;KS_366;2
Tuesday;3750;0;KS_462;1
Tuesday;975;0;KS_556;1
Tuesday;975;0;KS_308;1
Tuesday;3000;50;KS_576;1
Tuesday;3000;50;KS_578;1
Tuesday;3000;50;KS_586;1
Tuesday;3000;50;KS_410;1
Tuesday;3000;50;KS_308;1
Wednesday;350;0;KS_368;2
Wednesday;300;0;KS_362;2
Wednesday;250;0;KS_324;2
Wednesday;325;0;KS_330;1
Wednesday;850;0;KS_350;1
Wednesday;2250;0;KS_416;1
Wednesday;125;0;KS_338;1
Wednesday;100;0;KS_544;1
Wednesday;1150;0;KS_582;2
Wednesday;1150;0;KS_486;1
Wednesday;125;0;KS_336;1
Wednesday;650;0;KS_664;1
Wednesday;475;0;KS_548;1
Wednesday;475;0;KS_340;1
Wednesday;1000;0;KS_406;1
Wednesday;350;0;KS_688;1
Wednesday;700;0;KS_546;3
Wednesday;700;0;KS_366;1
Wednesday;125;0;KS_318;1
Wednesday;675;0;KS_330;1
Wednesday;675;0;KS_688;1
Wednesday;1350;0;KS_324;4
Wednesday;1350;0;KS_492;1
Wednesday;1350;0;KS_960;1
Wednesday;1350;0;KS_965;2
Wednesday;600;200;KS_578;1
Wednesday;600;200;KS_688;1
Wednesday;125;0;KS_338;1
Thursday;775;0;KS_324;1
Thursday;775;0;KS_338;2
Thursday;775;0;KS_366;1
Thursday;2075;0;KS_340;1
Thursday;2075;0;KS_941;1
Thursday;2075;0;KS_366;1
Thursday;2075;0;KS_688;1
Thursday;350;0;KS_688;1
Thursday;75;0;KS_526;1
Thursday;300;0;KS_336;1
Thursday;300;0;KS_368;1
Thursday;400;0;KS_366;1
Thursday;525;0;KS_338;1
Thursday;525;0;KS_712;1
Thursday;500;25;KS_582;3
Thursday;6475;0;KS_548;1
Thursday;6475;0;KS_464;1
Thursday;6475;0;KS_590;1
Thursday;350;0;KS_336;1
Thursday;350;0;KS_656;1
Thursday;350;0;KS_328;1
Thursday;1250;0;KS_304;1
Thursday;325;0;KS_364;1
Thursday;325;0;KS_654;1
Thursday;225;0;KS_336;1
Thursday;225;0;KS_346;1
Thursday;125;0;KS_324;1
Friday;1600;0;KS_366;4
Friday;175;0;KS_368;1
Friday;125;0;KS_324;1
Friday;125;0;KS_324;1
Friday;1400;0;KS_672;1
Saturday;450;0;KS_636;6
Saturday;350;0;KS_368;2
Saturday;750;0;KS_330;2
Saturday;750;0;KS_328;1
Saturday;75;0;KS_526;1
Saturday;125;0;KS_654;1
Saturday;2250;0;KS_468;1
Saturday;425;0;KS_328;1
Saturday;425;0;KS_584;1
Saturday;1500;0;KS_634;1
Saturday;100;0;KS_328;1
Saturday;5500;500;KS_464;1
Saturday;250;100;KS_688;1
Saturday;100;0;KS_328;1
Saturday;350;0;KS_368;2
Monday;925;0;KS_324;1
Monday;925;0;KS_370;1
Monday;925;0;KS_346;1
Monday;275;0;KS_656;1
Monday;275;0;KS_362;1
Monday;775;0;KS_636;2
Monday;775;0;KS_526;3
Monday;775;0;KS_366;1
Monday;775;0;KS_336;1
Monday;775;0;KS_338;2
Monday;775;0;KS_366;1
Monday;2125;0;KS_422;1
Monday;2125;0;KS_582;1
Monday;2125;0;KS_938;1
Monday;225;0;KS_656;1
Monday;225;0;KS_328;1
Monday;1325;0;KS_548;3
Monday;1325;0;KS_336;5
Monday;1325;0;KS_364;2
Tuesday;575;0;KS_654;1
Tuesday;575;0;KS_346;1
Tuesday;575;0;KS_688;1
Tuesday;500;25;KS_582;3
Tuesday;1000;0;KS_556;1
Tuesday;1000;0;KS_548;1
Tuesday;1000;0;KS_644;3
Tuesday;500;25;KS_582;3
Tuesday;2450;0;KS_304;1
Tuesday;2450;0;KS_332;1
Tuesday;2450;0;KS_688;2
Tuesday;625;0;KS_552;1
Tuesday;625;0;KS_548;1
Tuesday;625;0;KS_362;1
Tuesday;975;0;KS_368;3
Tuesday;975;0;KS_362;3
Tuesday;525;0;KS_552;1
Tuesday;525;0;KS_362;1
Tuesday;1050;0;KS_342;1
Tuesday;1050;0;KS_328;1
Tuesday;1050;0;KS_688;1
Tuesday;325;0;KS_330;1
Tuesday;525;0;KS_582;3
Wednesday;675;0;KS_655;1
Wednesday;675;0;KS_593;1
Wednesday;200;0;KS_329;2
Wednesday;1300;0;KS_665;2
Wednesday;250;100;KS_689;1
Thursday;625;0;KS_362;1
Thursday;625;0;KS_336;1
Thursday;625;0;KS_582;1
Thursday;625;0;KS_368;1
Thursday;250;0;KS_336;2
Thursday;175;0;KS_368;1
Thursday;450;0;KS_938;1
Thursday;4200;200;KS_974;2
Thursday;4200;200;KS_344;1
Thursday;4200;200;KS_688;4
Thursday;8250;0;KS_638;3
Thursday;750;0;KS_478;1
Thursday;75;0;KS_526;1
Thursday;100;0;KS_346;1
Thursday;725;0;KS_340;1
Thursday;725;0;KS_688;1
Thursday;150;0;KS_636;2
Thursday;500;200;KS_688;2
Friday;500;0;KS_362;1
Friday;500;0;KS_688;1
Friday;175;0;KS_368;1
Friday;700;0;KS_688;2
Friday;125;0;KS_338;1
Friday;400;0;KS_462;1
Friday;2900;50;KS_332;2
Friday;2900;50;KS_344;1
Friday;2900;50;KS_981;1
Friday;2900;50;KS_688;1
Friday;125;0;KS_338;1
Friday;200;0;KS_346;2
Friday;675;25;KS_644;4
Friday;450;0;KS_636;6
Friday;600;0;KS_612;1
Friday;2000;0;KS_368;1
Friday;2000;0;KS_340;1
Friday;2000;0;KS_346;2
Friday;2000;0;KS_542;1
Friday;2000;0;KS_688;1
Saturday;450;0;KS_346;1
Saturday;450;0;KS_688;1
Saturday;650;0;KS_664;1
Saturday;125;0;KS_338;1
Saturday;1450;0;KS_690;1
Saturday;875;0;KS_666;1
Saturday;875;0;KS_608;1
Saturday;1000;50;KS_582;6
Saturday;75;0;KS_526;1
Saturday;425;0;KS_330;1
Saturday;425;0;KS_328;1
Saturday;250;0;KS_636;2
Saturday;250;0;KS_328;1
Saturday;175;0;KS_368;1
Saturday;250;0;KS_336;2
Saturday;125;0;KS_336;1
Saturday;850;0;KS_562;1
Saturday;850;0;KS_378;1
Saturday;500;0;KS_458;1
Monday;500;0;KS_332;1
Monday;700;0;KS_370;1
Monday;500;25;KS_644;3
Monday;550;0;KS_702;1
Monday;1500;0;KS_484;1
Monday;375;0;KS_340;1
Monday;350;0;KS_688;1
Monday;3700;0;KS_302;1
Monday;3700;0;KS_416;1
Monday;3700;0;KS_604;1
Monday;800;0;KS_586;1
Monday;1000;0;KS_458;2
Monday;200;0;KS_336;1
Monday;200;0;KS_526;1
Monday;100;0;KS_328;1
Monday;1350;50;KS_644;8
Tuesday;800;0;KS_398;1
Tuesday;800;0;KS_328;1
Tuesday;800;0;KS_486;1
Tuesday;500;25;KS_644;3
Tuesday;525;0;KS_324;1
Tuesday;525;0;KS_336;1
Tuesday;525;0;KS_318;1
Tuesday;525;0;KS_348;2
Tuesday;475;0;KS_324;1
Tuesday;475;0;KS_652;2
Tuesday;475;0;KS_348;2
Tuesday;200;0;KS_652;2
Tuesday;500;0;KS_324;4
Tuesday;475;0;KS_338;1
Tuesday;475;0;KS_688;1
Tuesday;450;0;KS_360;3
Tuesday;2000;100;KS_644;12
Tuesday;175;0;KS_582;1
Tuesday;1950;0;KS_546;2
Tuesday;1950;0;KS_360;3
Tuesday;1950;0;KS_950;2
Tuesday;1950;0;KS_366;1
Tuesday;875;0;KS_596;1
Tuesday;875;0;KS_318;1
Tuesday;875;0;KS_360;1
Tuesday;125;0;KS_336;1
Tuesday;1900;0;KS_354;1
Tuesday;1900;0;KS_328;1
Tuesday;1900;0;KS_462;1
Tuesday;1700;0;KS_318;4
Tuesday;1700;0;KS_366;3
Tuesday;75;0;KS_526;1
Tuesday;675;0;KS_532;1
Tuesday;675;0;KS_590;1
Tuesday;125;0;KS_654;1
Tuesday;4000;0;KS_974;2
Tuesday;4000;0;KS_326;1
Tuesday;4000;0;KS_688;5
Tuesday;1500;0;KS_420;1
Tuesday;300;0;KS_636;4
Wednesday;125;0;KS_336;1
Wednesday;1100;0;KS_344;1
Wednesday;2000;0;KS_310;2
Wednesday;1150;0;KS_971;1
Wednesday;1150;0;KS_326;1
Wednesday;1150;0;KS_366;1
Wednesday;500;0;KS_496;1
Wednesday;1800;0;KS_342;3
Wednesday;2100;0;KS_318;2
Wednesday;2100;0;KS_360;2
Wednesday;2100;0;KS_950;2
Wednesday;2100;0;KS_664;1
Wednesday;2300;0;KS_720;1
Wednesday;2300;0;KS_688;1
Wednesday;350;0;KS_688;1
Wednesday;400;0;KS_366;1
Wednesday;550;0;KS_971;1
Wednesday;550;0;KS_362;1
Wednesday;175;0;KS_346;1
Wednesday;175;0;KS_348;1
Wednesday;75;0;KS_526;1
Wednesday;1175;0;KS_340;1
Wednesday;1175;0;KS_486;1
Wednesday;625;0;KS_546;1
Wednesday;625;0;KS_338;1
Wednesday;625;0;KS_366;1
Wednesday;750;0;KS_302;1
Wednesday;850;0;KS_332;1
Wednesday;850;0;KS_326;1
Wednesday;100;0;KS_328;1
Wednesday;400;0;KS_971;1
Wednesday;500;25;KS_582;3
Thursday;100;0;KS_328;1
Thursday;1475;25;KS_516;1
Thursday;1475;25;KS_544;1
Thursday;1475;25;KS_336;2
Thursday;1475;25;KS_328;1
Thursday;1475;25;KS_582;3
Thursday;1475;25;KS_362;1
Thursday;400;0;KS_971;1
Thursday;500;25;KS_644;3
Thursday;525;0;KS_360;1
Thursday;525;0;KS_340;1
Thursday;125;0;KS_336;1
Thursday;1100;0;KS_344;1
Thursday;700;0;KS_688;2
Thursday;100;0;KS_652;1
Thursday;1150;0;KS_302;1
Thursday;1150;0;KS_462;1
Thursday;1650;0;KS_304;1
Thursday;1650;0;KS_462;1
Thursday;1650;0;KS_304;1
Thursday;1650;0;KS_462;1
Thursday;375;0;KS_340;1
Thursday;350;0;KS_688;1
Thursday;75;0;KS_526;1
Thursday;350;0;KS_368;2
Thursday;250;0;KS_318;2
Thursday;1000;0;KS_310;1
Thursday;125;0;KS_324;1
Thursday;1850;0;KS_666;1
Thursday;1850;0;KS_342;1
Thursday;1850;0;KS_620;1
Thursday;1850;0;KS_576;1
Thursday;400;0;KS_360;2
Thursday;400;0;KS_328;1
Friday;525;0;KS_368;3
Friday;400;0;KS_366;1
Friday;300;0;KS_360;2
Friday;450;0;KS_938;1
Friday;325;0;KS_696;1
Friday;600;0;KS_612;1
Friday;125;0;KS_654;1
Friday;1500;0;KS_382;1
Friday;700;0;KS_604;1
Saturday;950;0;KS_488;1
Saturday;950;0;KS_460;1
Saturday;175;0;KS_368;1
Saturday;400;0;KS_971;1
Saturday;375;0;KS_358;1
Saturday;1275;225;KS_484;1
Saturday;700;0;KS_460;1
Saturday;450;0;KS_938;1
Saturday;100;0;KS_544;1
Saturday;500;25;KS_644;3
Saturday;75;0;KS_526;1
Saturday;125;0;KS_336;1
Saturday;500;25;KS_582;3
Saturday;400;0;KS_462;1
Saturday;525;0;KS_318;2
Saturday;525;0;KS_654;1
Saturday;525;0;KS_360;1
Saturday;1750;0;KS_680;1
Saturday;3050;0;KS_638;1
Saturday;3050;0;KS_360;2
Saturday;175;0;KS_582;1
Saturday;250;0;KS_318;2
Saturday;1750;0;KS_680;1
Saturday;450;0;KS_614;1
Monday;600;0;KS_336;1
Monday;600;0;KS_360;2
Monday;600;0;KS_368;1
Monday;500;25;KS_644;3
Monday;500;25;KS_644;3
Monday;1500;0;KS_446;1
Monday;275;0;KS_652;1
Monday;275;0;KS_962;1
Monday;500;25;KS_644;3
Monday;1700;0;KS_494;1
Monday;1700;0;KS_947;1
Monday;1700;0;KS_688;1
Monday;325;0;KS_666;1
Monday;450;0;KS_947;1
Monday;125;0;KS_318;1
Monday;150;0;KS_526;2
Monday;250;0;KS_336;2
Monday;250;0;KS_336;1
Monday;250;0;KS_654;1
Monday;600;0;KS_660;1
Tuesday;150;0;KS_636;2
Tuesday;750;0;KS_652;2
Tuesday;750;0;KS_336;2
Tuesday;750;0;KS_348;4
Tuesday;775;0;KS_324;1
Tuesday;775;0;KS_560;1
Tuesday;775;0;KS_336;1
Tuesday;775;0;KS_338;1
Tuesday;775;0;KS_348;2
Tuesday;6200;500;KS_464;1
Tuesday;6200;500;KS_636;2
Tuesday;6200;500;KS_360;1
Tuesday;6200;500;KS_971;1
Tuesday;800;0;KS_536;1
Tuesday;500;0;KS_652;2
Tuesday;500;0;KS_360;2
Tuesday;200;0;KS_352;1
Tuesday;200;0;KS_328;1
Tuesday;700;0;KS_370;1
Tuesday;250;0;KS_336;2
Tuesday;700;100;KS_366;2
Tuesday;550;50;KS_548;3
Tuesday;550;50;KS_546;3
Tuesday;350;0;KS_572;1
Wednesday;350;0;KS_368;2
Wednesday;2400;0;KS_368;4
Wednesday;2400;0;KS_344;1
Wednesday;2400;0;KS_612;1
Wednesday;500;25;KS_644;3
Wednesday;150;0;KS_526;2
Wednesday;525;0;KS_368;3
Wednesday;100;0;KS_652;1
Wednesday;575;0;KS_330;1
Wednesday;575;0;KS_490;1
Wednesday;475;0;KS_338;1
Wednesday;475;0;KS_688;1
Wednesday;1525;0;KS_656;1
Wednesday;1525;0;KS_360;1
Wednesday;1525;0;KS_938;1
Wednesday;1525;0;KS_488;1
Wednesday;1525;0;KS_592;1
Wednesday;650;0;KS_664;1
Thursday;700;0;KS_688;2
Thursday;250;0;KS_338;2
Thursday;175;0;KS_368;1
Thursday;300;0;KS_360;2
Thursday;1500;0;KS_442;1
Thursday;125;0;KS_318;1
Thursday;375;0;KS_340;1
Thursday;375;0;KS_552;1
Thursday;125;0;KS_654;1
Thursday;350;0;KS_688;1
Thursday;2250;0;KS_468;1
Thursday;375;0;KS_340;1
Thursday;250;0;KS_656;1
Thursday;250;0;KS_338;1
Thursday;250;0;KS_488;1
Friday;700;0;KS_368;4
Friday;225;0;KS_636;3
Friday;225;0;KS_318;1
Friday;225;0;KS_352;1
Friday;300;0;KS_336;1
Friday;300;0;KS_368;1
Friday;125;0;KS_338;1
Friday;650;0;KS_664;1
Friday;150;0;KS_636;2
Friday;675;0;KS_668;1
Friday;675;0;KS_636;3
Friday;675;25;KS_644;4
Friday;1250;0;KS_304;1
Friday;800;0;KS_366;2
Friday;200;0;KS_352;2
Friday;250;0;KS_338;2
Friday;300;0;KS_548;2
Friday;300;0;KS_328;1
Friday;3200;0;KS_414;1
Friday;3200;0;KS_720;1
Saturday;250;0;KS_318;2
Saturday;100;0;KS_652;1
Saturday;175;0;KS_368;1
Saturday;1500;75;KS_582;9
Saturday;250;300;KS_608;1
Saturday;300;0;KS_360;2
Saturday;150;0;KS_526;2
Saturday;1250;0;KS_414;1
Saturday;650;0;KS_318;2
Saturday;650;0;KS_366;1
Saturday;1000;0;KS_550;1
Saturday;200;0;KS_548;1
Saturday;200;0;KS_544;1
Monday;100;0;KS_544;1
Monday;825;0;KS_338;1
Monday;825;0;KS_460;1
Monday;600;0;KS_342;1
Monday;250;0;KS_324;1
Monday;250;0;KS_318;1
Monday;175;0;KS_368;1
Monday;400;0;KS_366;1
Monday;250;0;KS_336;2
Monday;625;0;KS_324;1
Monday;625;0;KS_458;1
Monday;650;0;KS_664;1
Monday;1400;0;KS_674;1
Monday;150;0;KS_362;1
Monday;4500;125;KS_456;1
Monday;4500;125;KS_666;1
Monday;4500;125;KS_572;1
Monday;4500;125;KS_720;1
Monday;4500;125;KS_484;1
Monday;550;50;KS_598;1
Monday;800;0;KS_586;1
Tuesday;725;0;KS_324;2
Tuesday;725;0;KS_654;1
Tuesday;725;0;KS_338;1
Tuesday;725;0;KS_348;1
Tuesday;725;0;KS_362;1
Tuesday;350;0;KS_688;1
Tuesday;175;0;KS_368;1
Tuesday;125;0;KS_318;1
Tuesday;150;0;KS_360;1
Tuesday;750;0;KS_302;1
Tuesday;750;0;KS_953;1
Tuesday;125;0;KS_336;1
Tuesday;250;0;KS_378;1
Tuesday;75;0;KS_526;1
Tuesday;1500;250;KS_680;1
Tuesday;700;0;KS_644;4
Wednesday;125;0;KS_318;1
Wednesday;175;0;KS_368;1
Wednesday;300;0;KS_360;2
Wednesday;325;0;KS_692;1
Wednesday;325;0;KS_636;1
Wednesday;375;0;KS_636;5
Wednesday;2750;50;KS_664;2
Wednesday;2750;50;KS_644;6
Wednesday;2750;50;KS_648;1
Wednesday;375;0;KS_358;1
Wednesday;525;0;KS_644;3
Wednesday;200;0;KS_328;2
Wednesday;525;0;KS_368;3
Wednesday;325;0;KS_330;1
Wednesday;400;0;KS_366;1
Wednesday;250;0;KS_338;2
Wednesday;125;0;KS_336;1
Wednesday;400;0;KS_366;1
Wednesday;525;0;KS_368;3
Thursday;325;0;KS_336;1
Thursday;325;0;KS_328;1
Thursday;325;0;KS_346;1
Thursday;650;0;KS_660;1
Thursday;150;0;KS_526;2
Thursday;175;0;KS_368;1
Thursday;125;0;KS_324;1
Thursday;125;0;KS_324;1
Thursday;2250;0;KS_374;1
Thursday;675;25;KS_644;4
Thursday;1500;0;KS_484;1
Thursday;1500;0;KS_484;1
Friday;175;0;KS_368;1
Friday;125;0;KS_324;1
Friday;200;0;KS_328;2
Friday;1150;0;KS_366;1
Friday;1150;0;KS_462;1
Friday;1150;0;KS_688;1
Friday;2950;100;KS_304;1
Friday;2950;100;KS_668;1
Friday;2950;100;KS_328;1
Friday;2950;100;KS_570;1
Friday;2950;100;KS_396;1
Friday;800;0;KS_586;1
Friday;250;0;KS_692;1
Friday;250;100;KS_688;1
Saturday;1300;0;KS_318;4
Saturday;1300;0;KS_366;2
Saturday;800;0;KS_366;2
Saturday;175;0;KS_368;1
Saturday;100;0;KS_328;1
Saturday;125;0;KS_656;1
Saturday;2300;0;KS_536;1
Saturday;2300;0;KS_484;1
Saturday;250;0;KS_324;1
Saturday;250;0;KS_318;1
Saturday;1400;0;KS_354;1
Saturday;700;0;KS_688;2
Saturday;525;0;KS_368;3
Saturday;3434.999847;465.0000095;KS_528;1
Saturday;3434.999847;465.0000095;KS_690;1
Saturday;250;0;KS_488;1
Saturday;325;0;KS_330;1
Saturday;125;0;KS_324;1
Saturday;450;0;KS_938;1
Saturday;125;0;KS_336;1
Monday;275;0;KS_324;1
Monday;275;0;KS_362;1
Monday;175;0;KS_368;1
Monday;125;0;KS_336;1
Monday;1500;0;KS_382;1
Monday;1200;0;KS_518;2
Monday;900;0;KS_702;1
Monday;900;0;KS_678;1
Monday;675;25;KS_644;4
Monday;700;50;KS_556;2
Monday;125;0;KS_336;1
Monday;750;0;KS_302;1
Monday;275;0;KS_336;1
Monday;275;0;KS_362;1
Monday;400;0;KS_712;1
Monday;225;0;KS_636;3
Monday;300;0;KS_636;4
Monday;500;25;KS_582;3
Monday;125;0;KS_318;1
Tuesday;500;0;KS_336;2
Tuesday;500;0;KS_318;2
Tuesday;350;0;KS_336;1
Tuesday;350;0;KS_318;1
Tuesday;350;0;KS_352;1
Tuesday;500;25;KS_582;3
Tuesday;175;0;KS_368;1
Tuesday;400;0;KS_366;1
Tuesday;500;0;KS_324;2
Tuesday;500;0;KS_960;1
Tuesday;950;0;KS_496;1
Tuesday;950;0;KS_576;1
Tuesday;200;0;KS_346;2
Tuesday;125;0;KS_336;1
Tuesday;500;0;KS_456;1
Tuesday;500;200;KS_688;2
Tuesday;500;25;KS_582;3
Tuesday;225;0;KS_336;1
Tuesday;225;0;KS_328;1
Wednesday;750;0;KS_478;1
Wednesday;100;0;KS_346;1
Wednesday;1325;0;KS_318;1
Wednesday;1325;0;KS_612;2
Wednesday;225;0;KS_544;1
Wednesday;225;0;KS_336;1
Thursday;375;0;KS_340;1
Thursday;575;0;KS_330;1
Thursday;575;0;KS_488;1
Thursday;150;0;KS_526;2
Thursday;125;0;KS_338;1
Thursday;300;0;KS_636;4
Thursday;350;0;KS_318;2
Thursday;350;0;KS_328;1
Thursday;100;0;KS_328;1
Thursday;700;0;KS_368;4
Thursday;1200;0;KS_612;2
Friday;125;0;KS_336;1
Friday;1500;250;KS_680;1
Friday;500;25;KS_644;3
Friday;600;0;KS_612;1
Friday;150;0;KS_362;1
Friday;1100;25;KS_562;1
Friday;1100;25;KS_582;3
Friday;100;0;KS_328;1
Friday;125;0;KS_318;1
Friday;175;0;KS_582;1
Friday;175;0;KS_368;1
Friday;350;0;KS_688;1
Friday;1000;0;KS_550;1
Friday;675;25;KS_644;4
Friday;1000;0;KS_312;1
Saturday;350;0;KS_688;1
Saturday;1400;0;KS_354;1
Saturday;875;0;KS_336;5
Saturday;875;0;KS_318;2
Saturday;800;0;KS_586;1
Saturday;175;0;KS_368;1
Saturday;2350;175;KS_516;1
Saturday;2350;175;KS_614;1
Saturday;2350;175;KS_544;1
Saturday;2350;175;KS_352;1
Saturday;2350;175;KS_340;4
Saturday;950;0;KS_486;1
Saturday;950;0;KS_362;1
Saturday;1250;0;KS_414;1
Saturday;6000;0;KS_464;1
Saturday;2600;150;KS_304;1
Saturday;2600;150;KS_422;1
Saturday;750;0;KS_328;1
Saturday;750;0;KS_610;1
Saturday;500;0;KS_496;1
Monday;125;0;KS_318;1
Monday;225;0;KS_636;3
Monday;1425;0;KS_368;1
Monday;1425;0;KS_612;1
Monday;1425;0;KS_664;1
Monday;350;0;KS_688;1
Monday;1375;0;KS_336;1
Monday;1375;0;KS_342;1
Monday;1375;0;KS_664;1
Monday;525;0;KS_324;1
Monday;525;0;KS_548;1
Monday;525;0;KS_654;1
Monday;525;0;KS_368;1
Monday;1325;0;KS_548;1
Monday;1325;0;KS_318;3
Monday;1325;0;KS_950;1
Monday;1325;0;KS_366;1
Monday;1800;0;KS_548;1
Monday;1800;0;KS_652;1
Monday;1800;0;KS_612;1
Monday;1800;0;KS_346;1
Monday;1800;0;KS_348;2
Monday;1800;0;KS_366;1
Monday;1800;0;KS_688;1
Monday;2850;0;KS_360;16
Monday;2850;0;KS_950;1
Monday;700;0;KS_368;4
Monday;5450;0;KS_304;1
Monday;5450;0;KS_416;1
Monday;5450;0;KS_664;3
Monday;750;0;KS_971;1
Monday;750;0;KS_326;1
Monday;1100;0;KS_318;3
Monday;1100;0;KS_358;1
Monday;1100;0;KS_688;1
Monday;2825;0;KS_324;3
Monday;2825;0;KS_336;4
Monday;2825;0;KS_360;2
Monday;2825;0;KS_338;1
Monday;2825;0;KS_346;1
Monday;2825;0;KS_348;3
Monday;2825;0;KS_326;1
Monday;2825;0;KS_950;1
Monday;2825;0;KS_366;1
Monday;250;0;KS_318;2
Monday;350;0;KS_688;1
Monday;125;0;KS_338;1
Monday;2100;0;KS_318;2
Monday;2100;0;KS_330;1
Monday;2100;0;KS_340;1
Monday;2100;0;KS_366;2
Monday;2100;0;KS_688;1
Monday;250;0;KS_336;2
Wednesday;125;0;KS_336;1
Wednesday;2550;0;KS_676;1
Wednesday;2550;0;KS_328;2
Wednesday;2550;0;KS_950;1
Wednesday;2550;0;KS_366;2
Wednesday;825;0;KS_318;1
Wednesday;825;0;KS_644;4
Wednesday;2450;0;KS_386;1
Wednesday;750;0;KS_368;2
Wednesday;750;0;KS_971;1
Wednesday;375;0;KS_692;1
Wednesday;375;0;KS_336;1
Wednesday;375;0;KS_692;1
Wednesday;375;0;KS_336;1
Wednesday;1050;0;KS_369;6
Wednesday;700;0;KS_399;1
Wednesday;375;0;KS_325;3
Wednesday;325;0;KS_331;1
Wednesday;125;0;KS_337;1
Wednesday;175;0;KS_368;1
Wednesday;600;0;KS_938;1
Wednesday;600;0;KS_362;1
Wednesday;850;0;KS_360;3
Wednesday;850;0;KS_366;1
Wednesday;600;0;KS_324;3
Wednesday;600;0;KS_636;3
Wednesday;1250;25;KS_478;1
Wednesday;1250;25;KS_644;3
Wednesday;600;0;KS_598;1
Wednesday;1500;100;KS_312;1
Wednesday;1500;100;KS_308;1
Wednesday;500;0;KS_318;1
Wednesday;500;0;KS_340;1
Wednesday;250;0;KS_318;2
Wednesday;900;0;KS_960;1
Wednesday;900;0;KS_664;1
Wednesday;500;0;KS_318;1
Wednesday;500;0;KS_340;1
Wednesday;375;0;KS_340;1
Wednesday;375;0;KS_318;1
Wednesday;375;0;KS_360;1
Wednesday;375;0;KS_346;1
Wednesday;350;0;KS_326;1
Wednesday;325;0;KS_330;1
Thursday;600;0;KS_532;2
Thursday;500;25;KS_644;3
Thursday;250;0;KS_337;1
Thursday;250;0;KS_655;1
Thursday;1050;0;KS_503;1
Thursday;1050;0;KS_343;1
Thursday;1875;0;KS_341;1
Thursday;1875;0;KS_485;1
Thursday;125;0;KS_319;1
Thursday;1250;50;KS_655;2
Thursday;1250;50;KS_645;6
Thursday;150;0;KS_526;2
Thursday;500;25;KS_644;3
Thursday;525;0;KS_644;3
Thursday;775;0;KS_950;1
Thursday;775;0;KS_584;1
Thursday;1550;0;KS_318;3
Thursday;1550;0;KS_654;3
Thursday;1550;0;KS_366;2
Thursday;475;0;KS_318;1
Thursday;475;0;KS_688;1
Thursday;350;0;KS_688;1
Thursday;650;0;KS_610;1
Thursday;75;0;KS_348;1
Thursday;650;0;KS_544;1
Thursday;650;0;KS_652;1
Thursday;650;0;KS_360;1
Thursday;650;0;KS_348;2
Thursday;650;0;KS_362;1
Friday;3000;250;KS_433;1
Friday;3000;250;KS_681;1
Friday;1650;0;KS_304;1
Friday;1650;0;KS_971;1
Friday;350;0;KS_688;1
Friday;800;0;KS_971;2
Friday;475;0;KS_338;1
Friday;475;0;KS_688;1
Friday;325;0;KS_318;1
Friday;325;0;KS_364;1
Friday;2500;25;KS_532;1
Friday;2500;25;KS_406;1
Friday;2500;25;KS_644;3
Friday;2500;25;KS_508;1
Friday;240.0000095;10.00000015;KS_318;1
Friday;240.0000095;10.00000015;KS_338;1
Friday;975;0;KS_596;1
Friday;975;0;KS_556;1
Friday;125;0;KS_338;1
Friday;2000;0;KS_640;1
Friday;500;0;KS_556;1
Friday;500;0;KS_324;1
Friday;700;0;KS_688;2
Friday;500;100;KS_308;1
Friday;1800;0;KS_414;1
Friday;1800;0;KS_606;1
Friday;1200;0;KS_538;1
Friday;100;0;KS_546;1
Friday;700;0;KS_689;2
Friday;225;0;KS_328;1
Friday;225;0;KS_336;1
Friday;1250;0;KS_304;1
Friday;125;0;KS_338;1
Friday;1200;25;KS_460;1
Friday;1200;25;KS_644;3
Friday;1300;0;KS_692;1
Friday;1300;0;KS_968;1
Friday;1300;0;KS_536;1
Friday;100;0;KS_544;1
Saturday;125;0;KS_325;1
Saturday;1100;0;KS_325;1
Saturday;1100;0;KS_319;2
Saturday;1100;0;KS_367;1
Saturday;1100;0;KS_331;1
Saturday;375;0;KS_517;1
Saturday;1500;0;KS_430;1
Saturday;2150;100;KS_938;1
Saturday;2150;100;KS_354;1
Saturday;2150;100;KS_554;1
Saturday;375;0;KS_318;2
Saturday;375;0;KS_336;1
Saturday;950;0;KS_974;1
Saturday;400;0;KS_971;1
Saturday;250;0;KS_488;1
Saturday;175;0;KS_368;1
Saturday;125;0;KS_336;1
Saturday;175;0;KS_368;1
Saturday;700;0;KS_368;4
Saturday;150;0;KS_636;2
Saturday;375;0;KS_340;1
Saturday;1500;0;KS_422;1
Saturday;375;0;KS_324;3
Saturday;350;0;KS_368;2
Saturday;350;0;KS_326;1
Saturday;675;25;KS_644;4
Saturday;950;0;KS_335;1
Saturday;200;0;KS_653;2
Saturday;1475;0;KS_345;1
Saturday;1475;0;KS_319;1
Saturday;1475;0;KS_655;1
Saturday;1475;0;KS_337;1
Saturday;350;0;KS_688;1
Saturday;1300;0;KS_538;1
Saturday;1300;0;KS_546;1
Saturday;450;0;KS_990;1
Saturday;1350;0;KS_337;8
